loko,0.0.0,(scheme base),ERROR,set-cdr!,
loko,0.0.0,(scheme base),ERROR,square,
loko,0.0.0,(scheme base),ERROR,string,
loko,0.0.0,(scheme base),ERROR,string->list,
loko,0.0.0,(scheme base),ERROR,string->list,start
loko,0.0.0,(scheme base),ERROR,string->list,start and end
loko,0.0.0,(scheme base),ERROR,string->number,
loko,0.0.0,(scheme base),ERROR,string->symbol,
loko,0.0.0,(scheme base),ERROR,string->utf8,
loko,0.0.0,(scheme base),ERROR,string->vector,
loko,0.0.0,(scheme base),ERROR,string->vector,start
loko,0.0.0,(scheme base),ERROR,string->vector,start and end
loko,0.0.0,(scheme base),ERROR,string-append,
loko,0.0.0,(scheme base),ERROR,string-copy,
loko,0.0.0,(scheme base),ERROR,string-copy,start
loko,0.0.0,(scheme base),ERROR,string-copy,start and end
loko,0.0.0,(scheme base),ERROR,string-copy!,
loko,0.0.0,(scheme base),ERROR,string-copy!,start
loko,0.0.0,(scheme base),ERROR,string-copy!,start and end
loko,0.0.0,(scheme base),ERROR,string-fill!,
loko,0.0.0,(scheme base),ERROR,string-fill!,start
loko,0.0.0,(scheme base),ERROR,string-fill!,start and end
loko,0.0.0,(scheme base),ERROR,string-for-each,2 strings, different length
loko,0.0.0,(scheme base),ERROR,string-length,
loko,0.0.0,(scheme base),ERROR,string-map,1 string
loko,0.0.0,(scheme base),ERROR,string-map,2 strings, different length
loko,0.0.0,(scheme base),ERROR,string-ref,
loko,0.0.0,(scheme base),ERROR,string-set!,
loko,0.0.0,(scheme base),ERROR,string<=?,
loko,0.0.0,(scheme base),ERROR,string<?,
loko,0.0.0,(scheme base),ERROR,string=?,
loko,0.0.0,(scheme base),ERROR,string>=?,
loko,0.0.0,(scheme base),ERROR,string>?,
loko,0.0.0,(scheme base),ERROR,string?,
loko,0.0.0,(scheme base),ERROR,substring,
loko,0.0.0,(scheme base),ERROR,symbol->string,
loko,0.0.0,(scheme base),ERROR,symbol=?,
loko,0.0.0,(scheme base),ERROR,symbol?,
loko,0.0.0,(scheme base),ERROR,syntax-rules,
loko,0.0.0,(scheme base),ERROR,textual-port?,
loko,0.0.0,(scheme base),ERROR,truncate,
loko,0.0.0,(scheme base),ERROR,truncate-quotient,
loko,0.0.0,(scheme base),ERROR,truncate-remainder,
loko,0.0.0,(scheme base),ERROR,truncate/,
